"TrafficDate","Trainseries","TrainCharacteristic","Trainnumber","Location","Activity","PlannedTime","Realisation","Delay_min","DelayJump"
"2017-11-07","800O","IC",819,"Ohze","D",2017-11-07 07:37:00,2017-11-07 07:38:00,1,0
"2017-11-07","800O","IC",819,"Mz","D",2017-11-07 07:41:00,2017-11-07 07:41:39,0,-1
"2017-11-07","800O","IC",819,"Wt","K_A",2017-11-07 07:46:12,2017-11-07 07:46:56,0,0
"2017-11-07","800O","IC",819,"Wt","K_V",2017-11-07 07:47:00,2017-11-07 07:47:40,0,0
"2017-11-07","800O","IC",819,"Hln","D",2017-11-07 07:56:00,2017-11-07 07:56:27,0,0
"2017-11-07","800O","IC",821,"Asd","V",2017-11-07 06:40:00,2017-11-07 06:42:27,2,2
"2017-11-07","800O","IC",821,"Ods","D",2017-11-07 06:41:00,2017-11-07 06:43:52,2,0
"2017-11-07","800O","IC",821,"Dgrw","D",2017-11-07 06:41:00,2017-11-07 06:44:19,3,1
"2017-11-07","800O","IC",821,"Asdma","D",2017-11-07 06:44:00,2017-11-07 06:46:47,2,-1
"2017-11-07","800O","IC",821,"Asdm","D",2017-11-07 06:45:00,2017-11-07 06:47:28,2,0
"2017-11-07","800O","IC",821,"Asa","K_A",2017-11-07 06:47:12,2017-11-07 06:50:55,3,1
"2017-11-07","800O","IC",821,"Asa","K_V",2017-11-07 06:48:00,2017-11-07 06:51:47,3,0
"2017-11-07","800O","IC",821,"Dvd","D",2017-11-07 06:51:00,2017-11-07 06:54:20,3,0
"2017-11-07","800O","IC",821,"Dvaz","D",2017-11-07 06:51:00,2017-11-07 06:54:41,3,0
"2017-11-07","800O","IC",821,"Asb","D",2017-11-07 06:52:00,2017-11-07 06:55:06,3,0
"2017-11-07","800O","IC",821,"Ashd","D",2017-11-07 06:53:00,2017-11-07 06:56:11,3,0
"2017-11-07","800O","IC",821,"Ac","D",2017-11-07 06:54:00,2017-11-07 06:57:26,3,0
"2017-11-07","800O","IC",821,"Aco","D",2017-11-07 06:54:00,2017-11-07 06:57:57,3,0
"2017-11-07","800O","IC",821,"Bkl","D",2017-11-07 06:59:00,2017-11-07 07:02:45,3,0
"2017-11-07","800O","IC",821,"Bkla","D",2017-11-07 07:00:00,2017-11-07 07:02:57,2,-1
"2017-11-07","800O","IC",821,"Mas","D",2017-11-07 07:02:00,2017-11-07 07:04:59,2,0
"2017-11-07","800O","IC",821,"Utzl","D",2017-11-07 07:04:00,2017-11-07 07:07:17,3,1
"2017-11-07","800O","IC",821,"Utma","D",2017-11-07 07:05:00,2017-11-07 07:07:48,2,-1
"2017-11-07","800O","IC",821,"Ut","A",2017-11-07 07:07:00,2017-11-07 07:12:49,5,3
"2017-11-07","800O","IC",821,"Ut","V",2017-11-07 07:09:00,2017-11-07 07:14:07,5,0
"2017-11-07","800O","IC",821,"Utvr","D",2017-11-07 07:10:00,2017-11-07 07:15:38,5,0
"2017-11-07","800O","IC",821,"Utza","D",2017-11-07 07:10:00,2017-11-07 07:16:18,6,1
"2017-11-07","800O","IC",821,"Utln","D",2017-11-07 07:11:00,2017-11-07 07:16:41,5,-1
"2017-11-07","800O","IC",821,"Htn","D",2017-11-07 07:14:00,2017-11-07 07:18:32,4,-1
"2017-11-07","800O","IC",821,"Htnc","D",2017-11-07 07:14:00,2017-11-07 07:19:26,5,1
"2017-11-07","800O","IC",821,"Lek","D",2017-11-07 07:17:00,2017-11-07 07:22:03,5,0
"2017-11-07","800O","IC",821,"Cl","D",2017-11-07 07:19:00,2017-11-07 07:23:18,4,-1
"2017-11-07","800O","IC",821,"Gdma","D",2017-11-07 07:24:00,2017-11-07 07:26:16,2,-2
"2017-11-07","800O","IC",821,"Gdm","D",2017-11-07 07:25:00,2017-11-07 07:26:52,1,-1
"2017-11-07","800O","IC",821,"Mbtwan","D",2017-11-07 07:26:00,2017-11-07 07:27:40,1,0
"2017-11-07","800O","IC",821,"Mbtwaz","D",2017-11-07 07:27:00,2017-11-07 07:28:58,1,0
"2017-11-07","800O","IC",821,"Zbm","D",2017-11-07 07:29:00,2017-11-07 07:30:48,1,0
"2017-11-07","800O","IC",821,"Ozbm","D",2017-11-07 07:29:00,2017-11-07 07:31:08,2,1
"2017-11-07","800O","IC",821,"Hdl","D",2017-11-07 07:32:00,2017-11-07 07:33:58,1,-1
"2017-11-07","800O","IC",821,"Ht","A",2017-11-07 07:37:00,2017-11-07 07:37:57,0,-1
"2017-11-07","800O","IC",821,"Ht","V",2017-11-07 07:39:00,2017-11-07 07:39:45,0,0
"2017-11-07","800O","IC",821,"Vga","D",2017-11-07 07:41:00,2017-11-07 07:42:17,1,1
"2017-11-07","800O","IC",821,"Vg","D",2017-11-07 07:42:00,2017-11-07 07:42:39,0,-1
"2017-11-07","800O","IC",821,"Btl","D",2017-11-07 07:47:00,2017-11-07 07:46:31,0,0
"2017-11-07","800O","IC",821,"Lpe","D",2017-11-07 07:48:00,2017-11-07 07:48:11,0,0
"2017-11-07","800O","IC",821,"Beto","D",2017-11-07 07:50:00,2017-11-07 07:50:16,0,0
"2017-11-07","800O","IC",821,"Bet","D",2017-11-07 07:51:00,2017-11-07 07:51:14,0,0
"2017-11-07","800O","IC",821,"At","D",2017-11-07 07:53:00,2017-11-07 07:53:26,0,0
"2017-11-07","800O","IC",821,"Ehs","D",2017-11-07 07:55:00,2017-11-07 07:55:29,0,0
"2017-11-07","800O","IC",821,"Ehv","A",2017-11-07 07:58:00,2017-11-07 07:57:41,0,0
"2017-11-07","800O","IC",823,"Sgn","V",2017-11-07 06:07:00,2017-11-07 06:07:08,0,0
"2017-11-07","800O","IC",823,"Hwd","K_A",2017-11-07 06:15:12,2017-11-07 06:16:09,0,0
"2017-11-07","800O","IC",823,"Hwd","K_V",2017-11-07 06:16:00,2017-11-07 06:16:56,0,0
"2017-11-07","800O","IC",823,"Bol","D",2017-11-07 06:17:00,2017-11-07 06:18:24,1,1
"2017-11-07","800O","IC",823,"Amrn","K_A",2017-11-07 06:19:12,2017-11-07 06:21:14,2,1
"2017-11-07","800O","IC",823,"Amrn","K_V",2017-11-07 06:20:00,2017-11-07 06:22:08,2,0
"2017-11-07","800O","IC",823,"Nhkbr","D",2017-11-07 06:22:00,2017-11-07 06:23:48,1,-1
"2017-11-07","800O","IC",823,"Amr","A",2017-11-07 06:24:00,2017-11-07 06:24:55,0,-1
"2017-11-07","800O","IC",823,"Amr","V",2017-11-07 06:31:00,2017-11-07 06:31:21,0,0
"2017-11-07","800O","IC",823,"Hlo","D",2017-11-07 06:35:00,2017-11-07 06:35:14,0,0
"2017-11-07","800O","IC",823,"Cas","K_A",2017-11-07 06:39:12,2017-11-07 06:39:42,0,0
"2017-11-07","800O","IC",823,"Cas","K_V",2017-11-07 06:40:00,2017-11-07 06:40:32,0,0
"2017-11-07","800O","IC",823,"Utg","D",2017-11-07 06:43:00,2017-11-07 06:43:15,0,0
"2017-11-07","800O","IC",823,"Kma","D",2017-11-07 06:46:00,2017-11-07 06:45:39,0,0
"2017-11-07","800O","IC",823,"Nnvbr","D",2017-11-07 06:47:00,2017-11-07 06:46:19,0,0
"2017-11-07","800O","IC",823,"Wm","D",2017-11-07 06:48:00,2017-11-07 06:47:18,0,0
"2017-11-07","800O","IC",823,"Zzs","D",2017-11-07 06:50:00,2017-11-07 06:49:00,-1,-1
"2017-11-07","800O","IC",823,"Kz","D",2017-11-07 06:50:00,2017-11-07 06:49:44,0,1
"2017-11-07","800O","IC",823,"Zd","K_A",2017-11-07 06:53:12,2017-11-07 06:52:10,-1,-1
"2017-11-07","800O","IC",823,"Zd","K_V",2017-11-07 06:54:00,2017-11-07 06:54:14,0,1
"2017-11-07","800O","IC",823,"Hmta","D",2017-11-07 06:56:00,2017-11-07 06:56:56,0,0
"2017-11-07","800O","IC",823,"Rdwa","D",2017-11-07 06:58:00,2017-11-07 06:58:19,0,0
"2017-11-07","800O","IC",823,"Ass","K_A",2017-11-07 06:59:12,2017-11-07 06:59:46,0,0
"2017-11-07","800O","IC",823,"Ass","K_V",2017-11-07 07:00:00,2017-11-07 07:00:51,0,0
"2017-11-07","800O","IC",823,"Obpa","D",2017-11-07 07:02:00,2017-11-07 07:02:38,0,0
"2017-11-07","800O","IC",823,"Sgra","D",2017-11-07 07:03:00,2017-11-07 07:03:33,0,0
"2017-11-07","800O","IC",823,"Sgbr","D",2017-11-07 07:03:00,2017-11-07 07:03:46,0,0
"2017-11-07","800O","IC",823,"Asd","A",2017-11-07 07:06:00,2017-11-07 07:06:04,0,0
"2017-11-07","800O","IC",823,"Asd","V",2017-11-07 07:10:00,2017-11-07 07:10:04,0,0
"2017-11-07","800O","IC",823,"Ods","D",2017-11-07 07:11:00,2017-11-07 07:11:30,0,0
"2017-11-07","800O","IC",823,"Dgrw","D",2017-11-07 07:11:00,2017-11-07 07:11:57,0,0
"2017-11-07","800O","IC",823,"Asdma","D",2017-11-07 07:14:00,2017-11-07 07:14:13,0,0
"2017-11-07","800O","IC",823,"Asdm","D",2017-11-07 07:15:00,2017-11-07 07:14:50,0,0
"2017-11-07","800O","IC",823,"Asa","K_A",2017-11-07 07:17:12,2017-11-07 07:17:25,0,0
"2017-11-07","800O","IC",823,"Asa","K_V",2017-11-07 07:18:00,2017-11-07 07:18:27,0,0
"2017-11-07","800O","IC",823,"Dvd","D",2017-11-07 07:21:00,2017-11-07 07:20:36,0,0
"2017-11-07","800O","IC",823,"Dvaz","D",2017-11-07 07:21:00,2017-11-07 07:20:54,0,0
"2017-11-07","800O","IC",823,"Asb","D",2017-11-07 07:22:00,2017-11-07 07:21:18,0,0
"2017-11-07","800O","IC",823,"Ashd","D",2017-11-07 07:23:00,2017-11-07 07:22:04,0,0
"2017-11-07","800O","IC",823,"Ac","D",2017-11-07 07:24:00,2017-11-07 07:23:06,0,0
"2017-11-07","800O","IC",823,"Aco","D",2017-11-07 07:24:00,2017-11-07 07:23:37,0,0
"2017-11-07","800O","IC",823,"Bkl","D",2017-11-07 07:29:00,2017-11-07 07:28:42,0,0
"2017-11-07","800O","IC",823,"Bkla","D",2017-11-07 07:30:00,2017-11-07 07:28:54,-1,-1
"2017-11-07","800O","IC",823,"Mas","D",2017-11-07 07:32:00,2017-11-07 07:31:13,0,1
"2017-11-07","800O","IC",823,"Utzl","D",2017-11-07 07:34:00,2017-11-07 07:34:04,0,0
"2017-11-07","800O","IC",823,"Utma","D",2017-11-07 07:35:00,2017-11-07 07:34:26,0,0
"2017-11-07","800O","IC",823,"Ut","A",2017-11-07 07:37:00,2017-11-07 07:36:27,0,0
"2017-11-07","800O","IC",823,"Ut","V",2017-11-07 07:39:00,2017-11-07 07:39:14,0,0
"2017-11-07","800O","IC",823,"Utvr","D",2017-11-07 07:40:00,2017-11-07 07:40:48,0,0
"2017-11-07","800O","IC",823,"Utza","D",2017-11-07 07:40:00,2017-11-07 07:41:27,1,1
"2017-11-07","800O","IC",823,"Utln","D",2017-11-07 07:41:00,2017-11-07 07:41:51,0,-1
"2017-11-07","800O","IC",823,"Htn","D",2017-11-07 07:44:00,2017-11-07 07:43:55,0,0
"2017-11-07","800O","IC",823,"Htnc","D",2017-11-07 07:44:00,2017-11-07 07:44:52,0,0
"2017-11-07","800O","IC",823,"Lek","D",2017-11-07 07:47:00,2017-11-07 07:47:38,0,0
"2017-11-07","800O","IC",823,"Cl","D",2017-11-07 07:49:00,2017-11-07 07:48:56,0,0
"2017-11-07","800O","IC",823,"Gdma","D",2017-11-07 07:54:00,2017-11-07 07:52:11,-1,-1
"2017-11-07","800O","IC",823,"Gdm","D",2017-11-07 07:55:00,2017-11-07 07:52:49,-2,-1
"2017-11-07","800O","IC",823,"Mbtwan","D",2017-11-07 07:56:00,2017-11-07 07:53:38,-2,0
"2017-11-07","800O","IC",823,"Mbtwaz","D",2017-11-07 07:57:00,2017-11-07 07:55:00,-2,0
"2017-11-07","800O","IC",823,"Zbm","D",2017-11-07 07:59:00,2017-11-07 07:58:05,0,2
"2017-11-07","800O","IC",823,"Ozbm","D",2017-11-07 07:59:00,2017-11-07 07:58:44,0,0
"2017-11-07","800O","IC",825,"Sgn","V",2017-11-07 06:37:00,2017-11-07 06:37:03,0,0
"2017-11-07","800O","IC",825,"Hwd","K_A",2017-11-07 06:45:12,2017-11-07 06:46:02,0,0
"2017-11-07","800O","IC",825,"Hwd","K_V",2017-11-07 06:46:00,2017-11-07 06:46:46,0,0
"2017-11-07","800O","IC",825,"Bol","D",2017-11-07 06:47:00,2017-11-07 06:48:11,1,1
"2017-11-07","800O","IC",825,"Amrn","K_A",2017-11-07 06:49:12,2017-11-07 06:51:03,1,0
"2017-11-07","800O","IC",825,"Amrn","K_V",2017-11-07 06:50:00,2017-11-07 06:52:08,2,1
"2017-11-07","800O","IC",825,"Nhkbr","D",2017-11-07 06:52:00,2017-11-07 06:53:44,1,-1
"2017-11-07","800O","IC",825,"Amr","A",2017-11-07 06:54:00,2017-11-07 06:55:21,1,0
"2017-11-07","800O","IC",825,"Amr","V",2017-11-07 07:01:00,2017-11-07 07:03:50,2,1
"2017-11-07","800O","IC",825,"Hlo","D",2017-11-07 07:05:00,2017-11-07 07:07:36,2,0
"2017-11-07","800O","IC",825,"Cas","K_A",2017-11-07 07:09:12,2017-11-07 07:11:31,2,0
"2017-11-07","800O","IC",825,"Cas","K_V",2017-11-07 07:10:00,2017-11-07 07:12:32,2,0
"2017-11-07","800O","IC",825,"Utg","D",2017-11-07 07:14:00,2017-11-07 07:15:15,1,-1
"2017-11-07","800O","IC",825,"Kma","D",2017-11-07 07:16:00,2017-11-07 07:17:47,1,0
"2017-11-07","800O","IC",825,"Nnvbr","D",2017-11-07 07:17:00,2017-11-07 07:18:35,1,0
"2017-11-07","800O","IC",825,"Wm","D",2017-11-07 07:18:00,2017-11-07 07:19:38,1,0
"2017-11-07","800O","IC",825,"Zzs","D",2017-11-07 07:20:00,2017-11-07 07:21:14,1,0
"2017-11-07","800O","IC",825,"Kz","D",2017-11-07 07:20:00,2017-11-07 07:21:57,1,0
"2017-11-07","800O","IC",825,"Zd","K_A",2017-11-07 07:23:12,2017-11-07 07:24:14,1,0
"2017-11-07","800O","IC",825,"Zd","K_V",2017-11-07 07:24:00,2017-11-07 07:26:03,2,1
"2017-11-07","800O","IC",825,"Hmta","D",2017-11-07 07:26:00,2017-11-07 07:28:45,2,0
"2017-11-07","800O","IC",825,"Rdwa","D",2017-11-07 07:28:00,2017-11-07 07:30:04,2,0
"2017-11-07","800O","IC",825,"Ass","K_A",2017-11-07 07:29:12,2017-11-07 07:31:35,2,0
"2017-11-07","800O","IC",825,"Ass","K_V",2017-11-07 07:30:00,2017-11-07 07:32:29,2,0
"2017-11-07","800O","IC",825,"Obpa","D",2017-11-07 07:32:00,2017-11-07 07:34:20,2,0
"2017-11-07","800O","IC",825,"Sgra","D",2017-11-07 07:33:00,2017-11-07 07:35:16,2,0
"2017-11-07","800O","IC",825,"Sgbr","D",2017-11-07 07:33:00,2017-11-07 07:35:29,2,0
"2017-11-07","800O","IC",825,"Asd","A",2017-11-07 07:36:00,2017-11-07 07:37:46,1,-1
"2017-11-07","800O","IC",825,"Asd","V",2017-11-07 07:40:00,2017-11-07 07:40:00,0,-1
"2017-11-07","800O","IC",825,"Ods","D",2017-11-07 07:41:00,2017-11-07 07:41:34,0,0
"2017-11-07","800O","IC",825,"Dgrw","D",2017-11-07 07:41:00,2017-11-07 07:42:02,1,1
"2017-11-07","800O","IC",825,"Asdma","D",2017-11-07 07:44:00,2017-11-07 07:44:19,0,-1
"2017-11-07","800O","IC",825,"Asdm","D",2017-11-07 07:45:00,2017-11-07 07:44:53,0,0
"2017-11-07","800O","IC",825,"Asa","K_A",2017-11-07 07:47:12,2017-11-07 07:47:45,0,0
"2017-11-07","800O","IC",825,"Asa","K_V",2017-11-07 07:48:00,2017-11-07 07:48:38,0,0
"2017-11-07","800O","IC",825,"Dvd","D",2017-11-07 07:51:00,2017-11-07 07:51:07,0,0
"2017-11-07","800O","IC",825,"Dvaz","D",2017-11-07 07:51:00,2017-11-07 07:51:26,0,0
"2017-11-07","800O","IC",825,"Asb","D",2017-11-07 07:52:00,2017-11-07 07:51:52,0,0
"2017-11-07","800O","IC",825,"Ashd","D",2017-11-07 07:53:00,2017-11-07 07:52:38,0,0
"2017-11-07","800O","IC",825,"Ac","D",2017-11-07 07:54:00,2017-11-07 07:53:38,0,0
"2017-11-07","800O","IC",825,"Aco","D",2017-11-07 07:54:00,2017-11-07 07:54:10,0,0
"2017-11-07","800O","IC",825,"Bkl","D",2017-11-07 07:59:00,2017-11-07 07:59:06,0,0
"2017-11-07","800O","IC",825,"Bkla","D",2017-11-07 08:00:00,2017-11-07 07:59:18,0,0
"2017-11-07","800O","IC",827,"Hdr","V",2017-11-07 06:47:00,2017-11-07 06:47:31,0,0
"2017-11-07","800O","IC",827,"Hdrz","A",2017-11-07 06:51:00,2017-11-07 06:51:15,0,0
"2017-11-07","800O","IC",827,"Hdrz","V",2017-11-07 06:52:00,2017-11-07 06:52:10,0,0
"2017-11-07","800O","IC",827,"Kgs","D",2017-11-07 06:55:00,2017-11-07 06:54:33,0,0
"2017-11-07","800O","IC",827,"Ana","K_A",2017-11-07 06:58:12,2017-11-07 06:58:29,0,0
"2017-11-07","800O","IC",827,"Ana","K_V",2017-11-07 06:59:00,2017-11-07 06:59:46,0,0
"2017-11-07","800O","IC",827,"Sgn","A",2017-11-07 07:05:00,2017-11-07 07:06:20,1,1
"2017-11-07","800O","IC",827,"Sgn","V",2017-11-07 07:11:00,2017-11-07 07:11:20,0,-1
"2017-11-07","800O","IC",827,"Hwd","K_A",2017-11-07 07:19:12,2017-11-07 07:19:48,0,0
"2017-11-07","800O","IC",827,"Hwd","K_V",2017-11-07 07:20:00,2017-11-07 07:20:43,0,0
"2017-11-07","800O","IC",827,"Bol","D",2017-11-07 07:21:00,2017-11-07 07:22:26,1,1
"2017-11-07","800O","IC",827,"Amrn","K_A",2017-11-07 07:23:12,2017-11-07 07:25:00,1,0
"2017-11-07","800O","IC",827,"Amrn","K_V",2017-11-07 07:24:00,2017-11-07 07:25:59,1,0
"2017-11-07","800O","IC",827,"Nhkbr","D",2017-11-07 07:26:00,2017-11-07 07:27:42,1,0
"2017-11-07","800O","IC",827,"Amr","A",2017-11-07 07:28:00,2017-11-07 07:28:56,0,-1
"2017-11-07","800O","IC",827,"Amr","V",2017-11-07 07:31:00,2017-11-07 07:31:07,0,0
"2017-11-07","800O","IC",827,"Hlo","D",2017-11-07 07:35:00,2017-11-07 07:35:15,0,0
"2017-11-07","800O","IC",827,"Cas","K_A",2017-11-07 07:39:12,2017-11-07 07:39:32,0,0
"2017-11-07","800O","IC",827,"Cas","K_V",2017-11-07 07:40:00,2017-11-07 07:40:36,0,0
"2017-11-07","800O","IC",827,"Utg","D",2017-11-07 07:44:00,2017-11-07 07:43:38,0,0
"2017-11-07","800O","IC",827,"Kma","D",2017-11-07 07:46:00,2017-11-07 07:46:07,0,0
"2017-11-07","800O","IC",827,"Nnvbr","D",2017-11-07 07:47:00,2017-11-07 07:46:50,0,0
"2017-11-07","800O","IC",827,"Wm","D",2017-11-07 07:48:00,2017-11-07 07:47:54,0,0
"2017-11-07","800O","IC",827,"Zzs","D",2017-11-07 07:50:00,2017-11-07 07:50:08,0,0
"2017-11-07","800O","IC",827,"Kz","D",2017-11-07 07:50:00,2017-11-07 07:51:41,1,1
"2017-11-07","800O","IC",827,"Zd","K_A",2017-11-07 07:53:12,2017-11-07 07:54:10,0,-1
"2017-11-07","800O","IC",827,"Zd","K_V",2017-11-07 07:54:00,2017-11-07 07:55:23,1,1
"2017-11-07","800O","IC",827,"Hmta","D",2017-11-07 07:56:00,2017-11-07 07:58:11,2,1
"2017-11-07","800O","IC",827,"Rdwa","D",2017-11-07 07:58:00,2017-11-07 07:59:29,1,-1
"2017-11-07","800O","IC",829,"Hdr","V",2017-11-07 07:17:00,2017-11-07 07:17:14,0,0
"2017-11-07","800O","IC",829,"Hdrz","A",2017-11-07 07:21:00,2017-11-07 07:21:12,0,0
"2017-11-07","800O","IC",829,"Hdrz","V",2017-11-07 07:22:00,2017-11-07 07:22:25,0,0
"2017-11-07","800O","IC",829,"Kgs","D",2017-11-07 07:25:00,2017-11-07 07:25:03,0,0
"2017-11-07","800O","IC",829,"Ana","K_A",2017-11-07 07:28:12,2017-11-07 07:29:02,0,0
"2017-11-07","800O","IC",829,"Ana","K_V",2017-11-07 07:29:00,2017-11-07 07:30:32,1,1
"2017-11-07","800O","IC",829,"Sgn","A",2017-11-07 07:35:00,2017-11-07 07:37:27,2,1
"2017-11-07","800O","IC",829,"Sgn","V",2017-11-07 07:41:00,2017-11-07 07:41:28,0,-2
"2017-11-07","800O","IC",829,"Hwd","K_A",2017-11-07 07:49:12,2017-11-07 07:50:09,0,0
"2017-11-07","800O","IC",829,"Hwd","K_V",2017-11-07 07:50:00,2017-11-07 07:51:22,1,1
"2017-11-07","800O","IC",829,"Bol","D",2017-11-07 07:51:00,2017-11-07 07:53:00,2,1
"2017-11-07","800O","IC",829,"Amrn","K_A",2017-11-07 07:53:12,2017-11-07 07:55:19,2,0
"2017-11-07","800O","IC",829,"Amrn","K_V",2017-11-07 07:54:00,2017-11-07 07:56:22,2,0
"2017-11-07","800O","IC",829,"Nhkbr","D",2017-11-07 07:56:00,2017-11-07 07:58:04,2,0
"2017-11-07","800O","IC",829,"Amr","A",2017-11-07 07:58:00,2017-11-07 07:59:13,1,-1
"2017-11-07","1500E","IC",1516,"Amf","V",2017-11-07 06:26:00,2017-11-07 06:27:00,1,1
"2017-11-07","1500E","IC",1516,"Amfga","D",2017-11-07 06:28:00,2017-11-07 06:29:32,1,0
"2017-11-07","1500E","IC",1516,"Brna","D",2017-11-07 06:31:00,2017-11-07 06:32:58,1,0
"2017-11-07","1500E","IC",1516,"Brn","D",2017-11-07 06:32:00,2017-11-07 06:33:24,1,0
"2017-11-07","1500E","IC",1516,"Hvs","A",2017-11-07 06:38:00,2017-11-07 06:39:03,1,0
"2017-11-07","1500E","IC",1516,"Hvs","V",2017-11-07 06:39:00,2017-11-07 06:40:19,1,0
"2017-11-07","1500E","IC",1516,"Hvsm","D",2017-11-07 06:40:00,2017-11-07 06:41:58,1,0
"2017-11-07","1500E","IC",1516,"Crao","D",2017-11-07 06:41:00,2017-11-07 06:42:27,1,0
"2017-11-07","1500E","IC",1516,"Craw","D",2017-11-07 06:42:00,2017-11-07 06:43:16,1,0
"2017-11-07","1500E","IC",1516,"Bsmz","D",2017-11-07 06:42:00,2017-11-07 06:43:31,1,0
"2017-11-07","1500E","IC",1516,"Ndb","D",2017-11-07 06:44:00,2017-11-07 06:45:00,1,0
"2017-11-07","1500E","IC",1516,"Kv","D",2017-11-07 06:47:00,2017-11-07 06:48:18,1,0
"2017-11-07","1500E","IC",1516,"Vtbr","D",2017-11-07 06:48:00,2017-11-07 06:49:48,1,0
"2017-11-07","1500E","IC",1516,"Wp","D",2017-11-07 06:49:00,2017-11-07 06:49:56,0,-1
"2017-11-07","1500E","IC",1516,"Gpda","D",2017-11-07 06:50:00,2017-11-07 06:51:29,1,1
"2017-11-07","1500E","IC",1516,"Wgmo","D",2017-11-07 06:51:00,2017-11-07 06:52:35,1,0
"2017-11-07","1500E","IC",1516,"Dmn","D",2017-11-07 06:52:00,2017-11-07 06:53:01,1,0
"2017-11-07","1500E","IC",1516,"Assp","D",2017-11-07 06:53:00,2017-11-07 06:53:59,0,-1
"2017-11-07","1500E","IC",1516,"Asdm","D",2017-11-07 06:54:00,2017-11-07 06:55:11,1,1
"2017-11-07","1500E","IC",1516,"Asdmw","D",2017-11-07 06:54:00,2017-11-07 06:55:40,1,0
"2017-11-07","1500E","IC",1516,"Asdma","D",2017-11-07 06:55:00,2017-11-07 06:56:11,1,0
"2017-11-07","1500E","IC",1516,"Dgok","D",2017-11-07 06:56:00,2017-11-07 06:57:30,1,0
"2017-11-07","1500E","IC",1516,"Dgrw","D",2017-11-07 06:58:00,2017-11-07 06:58:47,0,-1
"2017-11-07","1500E","IC",1516,"Ods","D",2017-11-07 06:58:00,2017-11-07 06:59:16,1,1
"2017-11-07","1500E","IC",1516,"Asd","A",2017-11-07 07:00:00,2017-11-07 07:01:03,1,0
"2017-11-07","1500E","IC",1518,"Amf","V",2017-11-07 06:56:00,2017-11-07 06:56:12,0,0
"2017-11-07","1500E","IC",1518,"Amfga","D",2017-11-07 06:58:00,2017-11-07 06:58:28,0,0
"2017-11-07","1500E","IC",1518,"Brna","D",2017-11-07 07:01:00,2017-11-07 07:01:53,0,0
"2017-11-07","1500E","IC",1518,"Brn","D",2017-11-07 07:02:00,2017-11-07 07:02:19,0,0
"2017-11-07","1500E","IC",1518,"Hvs","A",2017-11-07 07:08:00,2017-11-07 07:07:45,0,0
"2017-11-07","1500E","IC",1518,"Hvs","V",2017-11-07 07:09:00,2017-11-07 07:09:27,0,0
"2017-11-07","1500E","IC",1518,"Hvsm","D",2017-11-07 07:10:00,2017-11-07 07:10:57,0,0
"2017-11-07","1500E","IC",1518,"Crao","D",2017-11-07 07:11:00,2017-11-07 07:11:26,0,0
"2017-11-07","1500E","IC",1518,"Craw","D",2017-11-07 07:12:00,2017-11-07 07:12:25,0,0
"2017-11-07","1500E","IC",1518,"Bsmz","D",2017-11-07 07:12:00,2017-11-07 07:12:41,0,0
"2017-11-07","1500E","IC",1518,"Ndb","D",2017-11-07 07:14:00,2017-11-07 07:13:52,0,0
"2017-11-07","1500E","IC",1518,"Kv","D",2017-11-07 07:17:00,2017-11-07 07:18:40,1,1
"2017-11-07","1500E","IC",1518,"Vtbr","D",2017-11-07 07:18:00,2017-11-07 07:20:10,2,1
"2017-11-07","1500E","IC",1518,"Wp","D",2017-11-07 07:19:00,2017-11-07 07:20:19,1,-1
"2017-11-07","1500E","IC",1518,"Gpda","D",2017-11-07 07:20:00,2017-11-07 07:21:55,1,0
"2017-11-07","1500E","IC",1518,"Wgmo","D",2017-11-07 07:21:00,2017-11-07 07:23:00,2,1
"2017-11-07","1500E","IC",1518,"Dmn","D",2017-11-07 07:22:00,2017-11-07 07:23:25,1,-1
"2017-11-07","1500E","IC",1518,"Assp","D",2017-11-07 07:23:00,2017-11-07 07:24:14,1,0
"2017-11-07","1500E","IC",1518,"Asdm","D",2017-11-07 07:24:00,2017-11-07 07:25:20,1,0
"2017-11-07","1500E","IC",1518,"Asdmw","D",2017-11-07 07:24:00,2017-11-07 07:25:47,1,0
"2017-11-07","1500E","IC",1518,"Asdma","D",2017-11-07 07:25:00,2017-11-07 07:26:17,1,0
"2017-11-07","1500E","IC",1518,"Dgok","D",2017-11-07 07:26:00,2017-11-07 07:27:41,1,0
"2017-11-07","1500E","IC",1518,"Dgrw","D",2017-11-07 07:28:00,2017-11-07 07:29:11,1,0
"2017-11-07","1500E","IC",1518,"Ods","D",2017-11-07 07:29:00,2017-11-07 07:29:39,0,-1
"2017-11-07","1500E","IC",1518,"Asd","A",2017-11-07 07:31:00,2017-11-07 07:31:22,0,0
"2017-11-07","1500E","IC",1520,"Dv","V",2017-11-07 06:48:00,2017-11-07 06:48:26,0,0
"2017-11-07","1500E","IC",1520,"Apdo","D",2017-11-07 06:55:00,2017-11-07 06:56:24,1,1
"2017-11-07","1500E","IC",1520,"Apda","D",2017-11-07 06:56:00,2017-11-07 06:57:27,1,0
"2017-11-07","1500E","IC",1520,"Apd","A",2017-11-07 06:58:00,2017-11-07 06:58:45,0,-1
"2017-11-07","1500E","IC",1520,"Apd","V",2017-11-07 07:00:00,2017-11-07 07:00:05,0,0
"2017-11-07","1500E","IC",1520,"Sto","D",2017-11-07 07:11:00,2017-11-07 07:11:14,0,0
